tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1416198,sprintcare,FALSE,Thu Nov 02 02:44:50 +0000 2017,@449127 This isn't they type of feedback we'd like to receive and we'd be glad to work with you to have the issue addressed. -BC,,1413433
1417533,sprintcare,FALSE,Thu Nov 02 03:38:39 +0000 2017,"@449488 Wow, that doesn't sound fun. Please provide me with a brief description of the issue so I can assist you. -DC",,1417534
1417535,sprintcare,FALSE,Thu Nov 02 03:30:32 +0000 2017,@327330 Hey! How long has the issue been happening? Where are you when the issue occurs the most? -EM,1417536,1417537
1417538,sprintcare,FALSE,Thu Nov 02 03:35:31 +0000 2017,"@327330 Have you taken your phone to the store to be evaluated? Please send us a Direct Message, so that we can further assist you. -EM",,1417536
1417794,sprintcare,FALSE,Thu Nov 30 19:01:56 +0000 2017,"@138025 Allow us to take a look at the situation. Please send us a Direct Message, so that we can further assist you. -PC",,1417795
1417796,sprintcare,FALSE,Thu Nov 30 19:01:48 +0000 2017,@139639 Team @116447 will be more than happy to discuss your Wifi concerns.  Contacting you now https://t.co/rMApsV8PQY,,1417797
1417798,sprintcare,FALSE,Wed Nov 29 16:55:26 +0000 2017,"@139639 We don't have any news to share, but keep an eye here https://t.co/YptxdDSlXQ for the most current #SPRINT news!",1417797,1417799
1418235,sprintcare,FALSE,Wed Nov 01 23:28:41 +0000 2017,@449636 Hi! Would you DM us please? Due to character limitations I won't be able to share full details. - SH,,10368
1418236,sprintcare,FALSE,Wed Nov 01 23:27:22 +0000 2017,@449637 Hello Sara! We would be more then happy to see what we can do to keep you as a loyal customer. Please DM us so we can help. -DD,,1418237
1418238,sprintcare,FALSE,Wed Nov 01 23:20:01 +0000 2017,@449638 We're here to help!,,1418239
1418240,sprintcare,FALSE,Wed Nov 01 23:19:47 +0000 2017,@449638 Hello (waived hand in the air) I would be happy to help you today.  What can we do for you?,,1418239
1418241,sprintcare,FALSE,Wed Nov 01 23:18:36 +0000 2017,@351928 Please send us a private message so we can review this further. 2/2 -ES,,1418242
1418249,sprintcare,FALSE,Mon Oct 30 22:32:18 +0000 2017,"@449639 Hi, this comment concerns us. Please send us a DM so that we can discuss what makes you feel this way. -RA",1418245,10386
1418244,sprintcare,FALSE,Wed Nov 01 23:18:27 +0000 2017,@351928 We dont want you to leave us. Please allow us the opportunity to turn this situation around for you. 1/2 -ES,1418250,1418242
1408648,sprintcare,FALSE,Wed Nov 01 23:18:11 +0000 2017,@447406 Thank you for speaking with us today and allowing us to review this issue. Team @116447,,1408646
1418289,sprintcare,FALSE,Mon Oct 16 17:41:59 +0000 2017,@449653 callback number through the direct message I can call you and get you over to them.,,1418290
1418291,sprintcare,FALSE,Mon Oct 16 17:41:56 +0000 2017,"@449653 we hate to see you leave, but our account service team might can work out something for you. If you can send me a",,1418290
1418295,sprintcare,FALSE,Mon Oct 16 17:38:48 +0000 2017,@449655 we apologize for the inconvenience but how can we help you today?,,1418296
1418301,sprintcare,FALSE,Mon Oct 16 17:37:09 +0000 2017,@124215 Please allow us the opportunity to look into this for you. Please send us a DM so we can chat further. -ES,,1418302
1418303,sprintcare,FALSE,Mon Oct 16 17:33:20 +0000 2017,@124215 Your post concerns us deeply. Can you please send us a DM with the details so we can get down to the bottom of this? -ES,,1418304
1418767,sprintcare,FALSE,Wed Nov 01 23:43:44 +0000 2017,"@335385 Wow, what's going on? We want to help you. Please send us a DM for further assistance. -AS",,1418768
1418774,sprintcare,FALSE,Wed Nov 01 23:38:42 +0000 2017,@449773 We're glad that you got in on the action with the amazing iPhone X. -KK,1418775,1418776
1418777,sprintcare,FALSE,Wed Nov 01 23:37:08 +0000 2017,@449774 Anissa! We wouldn't like so see you leave. Can you please send us a DM for further assistances. We want to help you. -AS,,1418778
1418779,sprintcare,FALSE,Wed Nov 01 23:32:54 +0000 2017,"@449775 Allow us the chance to look into this issue for you. Please send us a Direct Message, so that we can further assist you. -TR",,1418780
1414056,sprintcare,FALSE,Wed Nov 01 23:30:11 +0000 2017,"@448627 Please let us know, so we can work with you. -AA",,1414055
1419332,sprintcare,FALSE,Wed Nov 01 23:54:45 +0000 2017,@449928 We would love to have you back! Let us know if there's anything we can do to assist you with coming home to @115714!,,1419333
1419335,sprintcare,FALSE,Wed Nov 01 23:51:56 +0000 2017,@449929 Allow me to take a look! DM us your zip code and nearest cross streets -Maria Q,,1419336
1419338,sprintcare,FALSE,Tue Oct 31 17:16:21 +0000 2017,@449930 Pleasant good day. Shoot us a DM with your ZIP code and nearest cross street address. - FS,"1,419,336,141,933,910,000,000,000,000",1419342
1419343,sprintcare,FALSE,Wed Nov 01 23:48:56 +0000 2017,@199009 We are unable do dm customers however you are welcome to dm us.,1419344,1419345
1419346,sprintcare,FALSE,Wed Nov 01 23:48:10 +0000 2017,"@449931 Hey! This is concerning. Please send us a Direct Message, so that we can further assist you. -IC",,1419347
1419348,sprintcare,FALSE,Wed Nov 01 23:45:39 +0000 2017,@449932 We are updating our towers everyday.,,1419349
1419351,sprintcare,FALSE,Wed Nov 01 23:45:18 +0000 2017,@449933 I'm with Team @116447 and here to help. Please DM the location so we can check on it.,,1419352
1419355,sprintcare,FALSE,Wed Nov 01 23:45:10 +0000 2017,"@449934 Hey Heather Randall, where you ever a Sprint customer?","14,193,561,419,357",1419358
1419359,sprintcare,FALSE,Wed Nov 01 23:51:00 +0000 2017,"@449934 I will add your email to the do not contact  list, hopefully that will fix it. Thanks for letting us know!  Have a great day.",,1419356
1419360,sprintcare,FALSE,Thu Nov 02 00:17:20 +0000 2017,@449934 You are welcome!,,1419357
1419797,sprintcare,FALSE,Thu Nov 02 00:07:17 +0000 2017,@450062 Tell us what's happening so we can look into the matter for you? We are here to help. -BC,,1419798
1419801,sprintcare,FALSE,Thu Nov 02 00:06:41 +0000 2017,"@450063 Hey Gen, thanks for reaching out to us. We would like to solve this issue for me. Would you please send us a DM? Thanks. Ange L",,1419802
1419799,sprintcare,FALSE,Thu Nov 02 00:05:19 +0000 2017,@450062 This isn't the type of feedback we'd like to receive and we'd be glad to work with you to have the issue addressed. -BC,,1419798
1419803,sprintcare,FALSE,Thu Nov 02 00:04:30 +0000 2017,@450064 How can I assist you today? Can you elaborate on what exactly you're experiencing with your device? Do let me know. -LP,,1419804
1420331,sprintcare,FALSE,Thu Nov 02 00:23:54 +0000 2017,"@450185 Valued customer! Let us know what you need. Please send us a Direct Message, so that we can further assist you. -CO",,1420332
1420333,sprintcare,FALSE,Thu Nov 02 00:23:08 +0000 2017,@450186 We are unable to dm customers.  You are welcome to dm us if you would like assistance.,,1420334
1420335,sprintcare,FALSE,Thu Nov 02 00:21:43 +0000 2017,"@449930 Hi there, thanks for reaching out to us. Please elaborate the issue you are having today? We are here to help. -RM",,1419337
1420336,sprintcare,FALSE,Thu Nov 02 00:21:17 +0000 2017,@450187 Hey! We see what you're saying. Have you checked your options for upgrading to this device? - JM,,10369
1420337,sprintcare,FALSE,Thu Nov 02 00:17:16 +0000 2017,"@450188 Hi, why do you think that? What issues are you having? Send us a DM so that we can assist you. -MB",,1420338
1420817,sprintcare,FALSE,Thu Nov 02 00:43:22 +0000 2017,@191555 @116447 Please DM us if there is an account or service concern we can address. https://t.co/aa2GJgmMxu,,1420818
1420819,sprintcare,FALSE,Thu Nov 02 00:41:22 +0000 2017,"@450319 Hi, how can we assist you today? -RA",,4316
1420820,sprintcare,FALSE,Thu Nov 02 00:39:45 +0000 2017,"@450320 Hello, we will have an analyst reach out. Thank you.",,1420821
1420913,sprintcare,FALSE,Thu Nov 02 08:34:32 +0000 2017,@428353 Please excuse us for the inconveniences. We look forward to helping you with your situation. (2/2) -AC,,1420914
1420916,sprintcare,FALSE,Thu Nov 02 04:58:30 +0000 2017,@191650 Hey there! Take a look at your order status here: https://t.co/O1mkYIdKu5 . -IG,"14,209,141,420,917",1420918
1420919,sprintcare,FALSE,Thu Nov 02 08:31:07 +0000 2017,"@330590 We apologize for all the inconvenience you were experiencing, we would like to further assist you with your issue. -JG.","142,092,014,209,211,000,000",1420923
1420924,sprintcare,FALSE,Thu Nov 02 07:50:41 +0000 2017,"@330590 Hello! This is really concerning to us, we would like to further assist you, for that send us a DM please. -JG.",1420923,1420925
1421528,sprintcare,FALSE,Thu Nov 02 08:52:23 +0000 2017,"@450424 However, you can know more about Shipping and other details here: https://t.co/W19L9HUDtS. We hope his helps! (2/2) -AC",,1421529
1422081,sprintcare,FALSE,Thu Nov 02 09:00:50 +0000 2017,@450507 Hello Diego! Please DM us in order to assist you. -AC,,1422082
1422400,sprintcare,FALSE,Mon Oct 16 17:59:23 +0000 2017,@450566 Thank you for reaching out to us. Please send us a Direct Message so that we can further assist you. -CO,,1422401
1422402,sprintcare,FALSE,Mon Oct 16 17:57:33 +0000 2017,@450567 Hello can you give us more information of what is going on with your service with sprint.,,1400286
1422403,sprintcare,FALSE,Mon Oct 16 17:46:21 +0000 2017,@450568 We definitely want to make sure your services are working 100%! We are always here for you! Please DM. -TT,"14,224,041,422,405",1422406
1422407,sprintcare,FALSE,Mon Oct 16 18:23:21 +0000 2017,"@450568 Your business is important for us, and we don't want to see you going anywhere! Please DM us so we can talk! -TT",,1422404
1422408,sprintcare,FALSE,Mon Oct 16 17:44:59 +0000 2017,"@450569 Hey Nick, I am happy to assist you today. What link are you trying to access? -TT",1422409,1400285
1422410,sprintcare,FALSE,Mon Oct 16 19:14:27 +0000 2017,"@450570 Wow, that’s terrible. Let’s get it fixed. Please send us a Direct Message, so that we can further assist you. -CE",1422411,1422409
1422476,sprintcare,FALSE,Thu Nov 02 09:23:15 +0000 2017,"@450587 This comment concerns us. Please feel free to send us a Direct Message, so that we can further assist you. - VC",,1422477
1423880,sprintcare,FALSE,Thu Nov 02 10:13:36 +0000 2017,"@450868 We would hate to see you go. Please, DM us to help. -CL https://t.co/rMApsV8PQY",,1423881
251230,sprintcare,FALSE,Thu Nov 02 10:12:00 +0000 2017,@175736 The last that we want it is to see you go. Find out the status of your order at https://t.co/hqOnhxrGCa. (1/2) -CL,,251229
1423882,sprintcare,FALSE,Thu Nov 02 10:10:46 +0000 2017,@450869 Hello Keese! What does make you feel this way? -CL,,1423883
1424771,sprintcare,FALSE,Thu Nov 02 03:48:15 +0000 2017,"@451011 You can DM us. However, in order for us to answer you back through the Direct Message platform we would need a follow. -MK",1424772,1424773
1424776,sprintcare,FALSE,Thu Nov 02 03:37:06 +0000 2017,"@451011 Hi Chris! This is definitely not the type of feedback we like to receive. We want to help. Please, give us a follow and send us a DM. -MK",1424775,1424777
1424929,sprintcare,FALSE,Fri Oct 20 02:44:09 +0000 2017,@451049 We saw your tweet. What's going on? Please send us a Direct Message so that we can look into this for you. -SD,,1424930
1425101,sprintcare,FALSE,Thu Nov 02 04:08:07 +0000 2017,@130546 Hello there! Thank you for contacting us. Please DM us for further assistance. -AC,1425102,1425103
1425104,sprintcare,FALSE,Thu Nov 02 04:07:47 +0000 2017,@451091 Hello there! Are you referring to our https://t.co/0qT1rLBLtN web site or our Sprint order website https://t.co/O1mkYIdKu5 ? -IG,1425105,1425106
1420915,sprintcare,FALSE,Thu Nov 02 08:31:34 +0000 2017,@428353 Hello Margie! Please know we are unable to visualize your DM. Would you mind elaborating on the situation you're experiencing? (1/2) -AC,,1420914
1426408,sprintcare,FALSE,Thu Nov 02 05:55:45 +0000 2017,"@191650 The process of your shipping will be showed up on my Sprint order status. Please, stay tune to be notified. -IG",,1420917
1426409,sprintcare,FALSE,Thu Nov 02 04:52:06 +0000 2017,"@451374 Hey there! If you have any issue, please elaborate on it so that we can be able to assist you. -IG",,1426410
1426949,sprintcare,FALSE,Mon Oct 16 18:14:16 +0000 2017,@364138 In order to get the Google Daydream VR you need to redeem it at https://t.co/IiHcq7QuYM -DD,1426950,1426951
1426952,sprintcare,FALSE,Mon Oct 16 19:11:38 +0000 2017,@364138 You're Welcome. -CE,,1426950
1426964,sprintcare,FALSE,Mon Oct 16 18:11:45 +0000 2017,@451482 We would be happy to assist you. You can send us a DM by clicking on the link -NS https://t.co/rMApsV8PQY,,1426965
1426966,sprintcare,FALSE,Mon Oct 16 18:06:40 +0000 2017,@451482 Can you please elaborate a bit more on the issue your experiencing? -NS,1426965,1426967
1426968,sprintcare,FALSE,Mon Oct 16 18:03:28 +0000 2017,"@451482 Glad to have you on board today. Let me know what questions you have. Also, what is causing you to feel this way towards us? -NS",1426967,1426969
1405857,sprintcare,FALSE,Mon Oct 16 18:04:19 +0000 2017,"@446784 @115714 We are unable to respond to your message, can you please follow us so that we can respond privately to you? --OC",,1405856
1427009,sprintcare,FALSE,Mon Oct 16 18:01:43 +0000 2017,@451490 This is concerning! What's going on? Please let us know to assist. - EG,1427010,1427011
1427684,sprintcare,FALSE,Fri Oct 20 18:31:07 +0000 2017,@450320 Thank you for reaching out to us. Let Team @116447 look into it for you and we will contact you shortly. https://t.co/CyochRnPm6,,1427685
1428750,sprintcare,FALSE,Thu Nov 02 06:13:03 +0000 2017,"@451877 Hi! Please, ensure device has current phone software version and PRL. Follow us and DM us to help you. -IG https://t.co/rMApsV8PQY",,1428751
1428752,sprintcare,FALSE,Thu Nov 02 06:03:18 +0000 2017,"@184892 Hello! Do you need any help? If so, please DM us with details so that we can be able to help you out. -IG",,10370
1428753,sprintcare,FALSE,Thu Nov 02 06:03:12 +0000 2017,"@451878 Hello! We would like to review this for you. Please, DM us. -CL https://t.co/rMApsV8PQY",1428754,1428755
1428756,sprintcare,FALSE,Sat Nov 04 00:21:53 +0000 2017,@451878 Absolutely. But we need you to please follow us and send us a DM so we can assist you with your bill. - JG,,1428754
1429016,sprintcare,FALSE,Thu Nov 02 06:28:09 +0000 2017,"@448783 Please, send us a DM to further look into this. We're happy and ready to assist. -MD https://t.co/rMApsV8PQY",,1429017
1429018,sprintcare,FALSE,Thu Nov 02 06:17:36 +0000 2017,"@451926 This is not the experience that we strive to provide. Please, send us a DM so that we can further assist you. -JA.",1429019,1429020
1429306,sprintcare,FALSE,Thu Nov 02 06:35:10 +0000 2017,@117590 Hi there! The dates provided are estimates and may change based on inventory availability. -CL,1429307,1429308
1429309,sprintcare,FALSE,Thu Nov 02 06:55:14 +0000 2017,@117590 shipping but cannot promise any phone will be delivered on a particular date. -CL,,1429307
1429310,sprintcare,FALSE,Thu Nov 02 06:55:09 +0000 2017,@117590 cause a difference in shipping times. This is part of the reason we provide an estimated date range for -CL,,1429307
1429311,sprintcare,FALSE,Thu Nov 02 06:54:25 +0000 2017,@117590 before it can be shipped. Sometimes one order will take longer at a certain step than another and that can cause (2/2) -CL,,1429307
1429312,sprintcare,FALSE,Thu Nov 02 06:53:45 +0000 2017,"@117590 We do our best to work first-in-first-out for order processing, but each order has to pass a series of steps (1/2) -CL",,1429307
1429604,sprintcare,FALSE,Thu Nov 02 06:59:43 +0000 2017,@452039 Allow us to take a better look into this matter. Please send us a DM to further assist you. - DB https://t.co/rMApsV8PQY,,1429605
1429896,sprintcare,FALSE,Thu Nov 02 07:04:06 +0000 2017,@428575 Glad to have you on board today. Let me know what questions you have. -CL,"14,298,971,429,898",1429899
1429900,sprintcare,FALSE,Thu Nov 02 07:15:19 +0000 2017,@428575 in your confirmation email.  Your status is available 24 hours after placing your order. (2/2) -CL,"14,299,021,429,903",1429897
1429904,sprintcare,FALSE,Thu Nov 02 07:23:15 +0000 2017,@428575 The dates provided are estimates and may change based on inventory availability. -CL,"14,299,051,429,906",1429903
1429901,sprintcare,FALSE,Thu Nov 02 07:15:07 +0000 2017,@428575 Find out the status of your order at https://t.co/hqOnhxrGCa. by entering the order number listed (1/2) -CL,,1429897
1429907,sprintcare,FALSE,Thu Nov 02 07:02:01 +0000 2017,"@427417 This comment concerns us. Please feel free to send us a Direct Message, so that we can further assist you. - VC",,1429908
1430295,sprintcare,FALSE,Sat Oct 28 20:28:10 +0000 2017,@452164 Team @116447 is more than happy to assist.   Please DM your contact information. https://t.co/rMApsV8PQY,,1430296
1430297,sprintcare,FALSE,Sat Oct 28 20:03:30 +0000 2017,@452164 Please allow us to turn this experience around for you. Please follow and DM us with your contact information. Team @116447,1430296,1430298
1430412,sprintcare,FALSE,Thu Nov 02 07:39:12 +0000 2017,"@452187 Hi there! We want to take a look into this. Please review your inbox, we have sent you a Direct Message. - YM -.",,1430413
1430414,sprintcare,FALSE,Thu Nov 02 07:31:36 +0000 2017,@452188 Hello there! Could you please DM us with more details? LM -. https://t.co/rMApsV8PQY,,1430415
1430416,sprintcare,FALSE,Thu Nov 02 07:29:51 +0000 2017,"@452189 Hey! In order for you to  have access to more info about your order, click the following link:  https://t.co/RDgqxv7W9w -JA.",,1430417
1430748,sprintcare,FALSE,Thu Nov 02 07:49:39 +0000 2017,"@452254 Hi! We're here to help you with this. Please review your inbox, we have sent you a Direct Message. - YM -.",,1430749
1430767,sprintcare,FALSE,Sat Oct 28 20:28:43 +0000 2017,@192607 Does not sound like fun:( Can u elaborate further on your issue? -ES,1430768,1430769
1430770,sprintcare,FALSE,Sat Oct 28 20:31:09 +0000 2017,"@192607 Please send us a Direct Message, so that we can further assist you. -ES",,1430768
1431115,sprintcare,FALSE,Mon Oct 16 18:19:56 +0000 2017,"@452328 Hi, I am showing we verified any outstanding credits were applied.  I would be happy to look again, just send us a dm.","1,431,116,143,111,710,000,000,000,000",1431120
1431121,sprintcare,FALSE,Mon Oct 16 18:19:33 +0000 2017,@452329 You deserve the very best service available and we are here to help! Pls DM -Maria Q,,1431122
1431123,sprintcare,FALSE,Mon Oct 16 18:16:14 +0000 2017,"@403073 Thank you for reaching out to us. Please send us a Direct Message, so that we can further assist you. - LS",,1431124
1431162,sprintcare,FALSE,Thu Nov 02 08:12:20 +0000 2017,"@452339 Diana, this sounds concerning. Please DM us for further assistance. -AC",,1431163
1431592,sprintcare,FALSE,Thu Nov 02 08:24:03 +0000 2017,@437956 Hello Billy! Thank you for contacting us. Please DM us in order to assist you. We'd love to help! -AC,,1431593
1431594,sprintcare,FALSE,Thu Nov 02 08:17:53 +0000 2017,"@452431 ¡Hola! Gracias por escribirnos. Envíenos un mensaje directo, estaremos felices de atenderle. -MM.",1431595,1413434
1432735,sprintcare,FALSE,Thu Nov 02 13:28:04 +0000 2017,"@405327 Good day, what seems to be the issue? How can we be of assistance today? - FS","143,278,314,327,841,000,000",1432734
1432786,sprintcare,FALSE,Thu Nov 02 13:28:01 +0000 2017,@452680 there! What can I help with today? What is causing you to feel this way towards us? -NS,,1432787
1432788,sprintcare,FALSE,Thu Nov 02 13:24:42 +0000 2017,@452681 Hey there! You can check and track your order in this link: https://t.co/RDgqxv7W9w . - EG,,1432789
1432790,sprintcare,FALSE,Thu Nov 02 13:23:36 +0000 2017,"@275166 If you provided an email address along with your order, you will receive an email update when dates change. -GS",,1432791
1432793,sprintcare,FALSE,Thu Nov 02 13:11:54 +0000 2017,@275166 The dates provided are estimates and may change based on inventory availability. -GS,"14,327,911,432,794",1432795
1432796,sprintcare,FALSE,Thu Nov 02 13:08:29 +0000 2017,@275166 Did you preorder the phone? -GS,1432795,1432797
1432799,sprintcare,FALSE,Thu Nov 02 13:02:03 +0000 2017,@275166 Thanks for your chat today. The emails were sent in error; no iPhone X devices will be available prior to the 11/3/17 launch. -NS,1432797,1432800
1432801,sprintcare,FALSE,Thu Nov 02 12:51:38 +0000 2017,@275166 Find out the status of your order at https://t.co/hqOnhxrGCa. by entering the order number listed in your confirmation email. -AC,"14,328,021,432,800",1432803
1432872,sprintcare,FALSE,Mon Oct 16 19:10:30 +0000 2017,"@452699 Hi there! We'd like to look into this issue for you. Please send us a Direct Message, so that we can further assist you. -AA",,1432873
1432874,sprintcare,FALSE,Mon Oct 16 19:09:09 +0000 2017,@452700 Thank you for reaching out to us. Please send us a direct message to further assist you. We are here to help! -CO,,762127
1432879,sprintcare,FALSE,Mon Oct 16 19:08:41 +0000 2017,@452703 Hello there! Can you please elaborate on the issues you're experiencing? -JR,,1432880
1432881,sprintcare,FALSE,Mon Oct 16 19:07:11 +0000 2017,"@240957 Wow, that’s terrible. Let’s get it fixed. Please send us a Direct Message, so that we can further assist you. -CE","14,328,821,432,883",1432884
1432885,sprintcare,FALSE,Mon Oct 16 19:15:25 +0000 2017,"@240957 You would have to send us a ""Private Message"" so we can assist. -CE",,1432882
1432886,sprintcare,FALSE,Mon Oct 16 19:06:41 +0000 2017,"@452704 This is not the feedback we like. Please send us a Direct Message, so that we can further assist you. -SS",,1432887
1432890,sprintcare,FALSE,Mon Oct 16 19:05:34 +0000 2017,@381041 Did you dial the ## ? -FR,1432891,1432892
1432894,sprintcare,FALSE,Mon Oct 16 23:58:36 +0000 2017,"@381041 Hey there! I'd be more than happy to look into those issues for you, Please send a DM let's get started. -JR",,1432893
1432895,sprintcare,FALSE,Mon Oct 16 19:05:17 +0000 2017,@381041 Hello I am sorry this is happening please turn your phone off and back on. -FR,,1432892
1433452,sprintcare,FALSE,Tue Oct 17 11:52:04 +0000 2017,@452825 Glad to hear from you. There was a network outage but our network team has now resolved the issue. Please restart your device. -DS,,1433453
1433455,sprintcare,FALSE,Tue Oct 17 11:47:12 +0000 2017,"@452826 Hey, I do apologize for the inconvenience caused; however, there has been an outage and our Network Teams are working on the issue. -AS",,1433456
1433458,sprintcare,FALSE,Tue Oct 17 11:50:08 +0000 2017,"@452827 Hello there! We would not want to lose you as a loyal customer. Please send us a Direct Message, so that we can further assist you. - KP",,1433459
1433463,sprintcare,FALSE,Tue Oct 17 11:47:51 +0000 2017,"@452829 Hey there!  Thank you so much for the post today! What’s going on? Please send us a Direct Message, so that we can further assist you. -KJ",,1433464
1433473,sprintcare,FALSE,Tue Oct 17 11:59:06 +0000 2017,"@452832 There has been an outage but, we are happy to inform you the issue has been resolved. Thank you for your patience and understanding. -GS",,1433474
1433479,sprintcare,FALSE,Tue Oct 17 11:48:38 +0000 2017,"@452835 Hey, I do apologize for the inconvenience caused; however, there has been an outage and our Network Teams are working on the issue. -AS",,1433480
1433500,sprintcare,FALSE,Tue Oct 17 11:45:33 +0000 2017,"@452840 Hey, I do apologize for the inconvenience caused; however, there has been an outage and our Network Teams are working on the issue. -AS",,1433501
1433509,sprintcare,FALSE,Tue Oct 17 11:57:30 +0000 2017,"@452843 Wow, that’s terrible. Let’s get it fixed. Are you currently experiencing service issues? Please let us know, we are here to help. -DS",,1433510
1433511,sprintcare,FALSE,Tue Oct 17 11:46:50 +0000 2017,"@452844 We strive to provide the best customer service at all times. If there is anything we can assist you with, please be sure to let us know. -HS",1433512,1433513
1433534,sprintcare,FALSE,Tue Oct 17 11:47:02 +0000 2017,@372268 Glad that your services are up and running. We apologize for that experience you encountered this morning. Sprint cares! - KD,,1433535
1433551,sprintcare,FALSE,Tue Oct 17 11:59:10 +0000 2017,"@452853 Wow, what's going on? We want to help you. Are you currently experiencing service issues? Please let us know, we are here to help. -DS",1433552,1433553
1433554,sprintcare,FALSE,Tue Oct 17 12:05:46 +0000 2017,@452853 We were experiencing a network outage. The good news is that the issue has now been resolved. We are deeply sorry for the inconvenience. -DS,1433555,1433552
1433556,sprintcare,FALSE,Tue Oct 17 12:11:44 +0000 2017,@452853 Do have a blessed day. -MM,,1433555
1434390,sprintcare,FALSE,Thu Nov 02 13:41:01 +0000 2017,@207879 Hi! Thank you for chatting. How can I help you? What's happening? -AF,,1434391
1434392,sprintcare,FALSE,Thu Nov 02 13:38:44 +0000 2017,"@431561 Hey there! need help? Please send us a Direct Message, so that we can further assist you. -SJ",1434393,1434394
1434397,sprintcare,FALSE,Thu Nov 02 13:35:43 +0000 2017,@453041 @453041 - DM me your full address -LG,1434398,1434399
1434402,sprintcare,FALSE,Thu Nov 02 13:35:20 +0000 2017,"@453043 Hey there! Need assistance upgrading? Please send us a Direct Message, so that we can further assist you. -SJ",1434403,1434404
1434405,sprintcare,FALSE,Thu Nov 02 14:22:21 +0000 2017,@453043 We would hate to lose such a valuable customer. If you change your mind about the assistance I am offering feel free to send us a DM. -SJ,1434406,1434403
1434407,sprintcare,FALSE,Thu Nov 02 15:19:19 +0000 2017,"@453043 Please send us a Direct Message, so that we can further assist you. -SJ",1434408,1434406
1434409,sprintcare,FALSE,Thu Nov 02 13:34:37 +0000 2017,"@453044 In order for us to DM you, you'll need follow us. We're more than willing to assist with your issue. -JD",1434410,1434411
1434413,sprintcare,FALSE,Thu Nov 02 13:31:31 +0000 2017,"@453044 Due to limited characters in Twitter, we're unable to provide you with info. This is why we requested a DM for you. -JD",1434411,1434414
1434415,sprintcare,FALSE,Thu Nov 02 13:11:28 +0000 2017,"@453044 We are unable to see your dm. Please send us another DM, so we can work on having this resolved. -  CF",1434414,1434416
1434417,sprintcare,FALSE,Thu Nov 02 12:51:36 +0000 2017,@453044 We would be happy to help. Please send us a DM. Sprint Cares! -  CF,1434416,1434418
1434420,sprintcare,FALSE,Thu Nov 02 12:44:32 +0000 2017,@453044 Sounds like something we should look into. What's going on? -JT,1434418,1434421
1434424,sprintcare,FALSE,Thu Nov 02 10:51:27 +0000 2017,@453044 In order to help you out with this we need first know what the issue is as we don't have any specify issue on the chat channel. -IG,"14,344,251,434,422",1434426
1434427,sprintcare,FALSE,Thu Nov 02 10:36:27 +0000 2017,"@453044 Hello there! Do you need help? If so, please follow us and DM us with details of what is going on to better assist you. -IG https://t.co/rMApsV8PQY",1434426,1434428
1434430,sprintcare,FALSE,Thu Nov 02 13:30:55 +0000 2017,@453045 We know that your excited about the new iPhone X &amp; the Apple Watch and so are we. Almost here!!! :) - GV,,1434431
1435169,sprintcare,FALSE,Thu Nov 02 13:57:44 +0000 2017,@118030 Glad to have you on board today. Let me know what questions you have. Thank you. -DS,,1432798
1435170,sprintcare,FALSE,Thu Nov 02 13:57:42 +0000 2017,@453216 That's not good! Can you please send me a Direct message providing me with your nearest cross streets and ZIP code? -DS,,1435171
1435172,sprintcare,FALSE,Thu Nov 02 13:55:17 +0000 2017,"@453217 We saw it, thanks. -JE",,1435173
1435174,sprintcare,FALSE,Thu Nov 02 13:50:53 +0000 2017,"@453217 Please send us a Direct Message, so that we can further assist you. -JE https://t.co/rMApsV8PQY",1435173,1435175
1435176,sprintcare,FALSE,Thu Nov 02 13:47:15 +0000 2017,@453217 That's not the way we want you to feel. How can we assist you? -JE,1435175,1435177
1435179,sprintcare,FALSE,Thu Nov 02 13:50:27 +0000 2017,"@453218 Hey, please send us a Direct Message, so that we can further assist you. -AB",,17585
1435181,sprintcare,FALSE,Thu Nov 02 13:48:36 +0000 2017,@453219 Can you please send me a Direct message providing me with your order number? -DS,,1435182
1436053,sprintcare,FALSE,Thu Nov 02 14:14:54 +0000 2017,@453383 What make you feel this way? We will hate to see you leave our Sprint family. -KJ,,1436054
1436055,sprintcare,FALSE,Thu Nov 02 14:13:50 +0000 2017,"@453384 Please send us a Direct Message with your nearest cross streets and ZIP  code, so that we can further assist you. - KD",,1436056
1436057,sprintcare,FALSE,Thu Nov 02 14:10:23 +0000 2017,@453385 I am contacting you now https://t.co/rMApsV8PQY,,1436058
1436059,sprintcare,FALSE,Thu Nov 02 14:07:16 +0000 2017,@453386 Hey! Your order is in the system and you will be getting your device ASAP. - KP,,1436060
1436062,sprintcare,FALSE,Thu Nov 02 13:49:52 +0000 2017,@453386 Hello there! Plz elaborate a little on the issue at hand so we would be able to further assist you. We're always here eager to assist - KP,1436060,1436063
1436064,sprintcare,FALSE,Thu Nov 02 14:02:38 +0000 2017,"@215194 Please send us a Direct Message, so that we can further assist you. - LS",,1436065
1436068,sprintcare,FALSE,Thu Nov 02 14:02:18 +0000 2017,@453388 Let's see how we can assist you. Please tell us what's going on? -JT,1436069,1436070
1436071,sprintcare,FALSE,Thu Nov 02 14:21:00 +0000 2017,@453388 Please send us a DM and follow us so we'll be able to private message so. -JT,,1436069
